track_genre,acoustic,afrobeat,alt-rock,alternative,ambient,anime,black-metal,bluegrass,blues,brazil,breakbeat,british,cantopop,chicago-house,children,chill,classical,club,comedy,country,dance,dancehall,death-metal,deep-house,detroit-techno,disco,disney,drum-and-bass,dub,dubstep,edm,electro,electronic,emo,folk,forro,french,funk,garage,german,gospel,goth,grindcore,groove,grunge,guitar,happy,hard-rock,hardcore,hardstyle,heavy-metal,hip-hop,honky-tonk,house,idm,indian,indie,indie-pop,industrial,iranian,j-dance,j-idol,j-pop,j-rock,jazz,k-pop,kids,latin,latino,malay,mandopop,metal,metalcore,minimal-techno,mpb,new-age,opera,pagode,party,piano,pop,pop-film,power-pop,progressive-house,psych-rock,punk,punk-rock,r-n-b,reggae,reggaeton,rock,rock-n-roll,rockabilly,romance,sad,salsa,samba,sertanejo,show-tunes,singer-songwriter,ska,sleep,songwriter,soul,spanish,study,swedish,synth-pop,tango,techno,trance,trip-hop,turkish,world-music
j-pop,0.9571100886867325,0.9700589964550643,0.9899596118115894,0.9933507735164145,0.5253265890758753,0.9481692626819197,0.7307953356892579,0.9577117463118042,0.9896795791081798,0.9940625067777356,0.9098445173620624,0.955888458267331,0.9554427429765944,0.9092444013185745,0.969189027377574,0.9260911501228811,0.6054019160173348,0.9092805881507777,0.6559005384111903,0.9971922275551335,0.990234709737527,0.9871777941301525,0.8310792370270436,0.95766165152519,0.8115582698898425,0.9920529476719375,0.7824137014220631,0.8750750504333045,0.9758592310134595,0.9482020007981822,0.9846188743340876,0.9901582312115911,0.949478620324733,0.9898810369522952,0.981513917874345,0.9910828195479593,0.9658018061711391,0.9894673620744432,0.970958053199545,0.9226494378821657,0.9790133895742421,0.980208616326723,0.6927560196145282,0.9730649368480123,0.9632403632954272,0.7552955477965069,0.9160101544607482,0.9803939047401822,0.9698347636880367,0.9296397982803434,0.9296017480716403,0.9870232754083137,0.9197222992655743,0.9857383564251725,0.70432930817153,0.9775532061497074,0.9871448084081145,0.9865545765914729,0.9453873644223957,0.605921179983868,0.9859723382778824,0.9890269991198725,1.0,0.9933961627676631,0.9079683500902065,0.9961088686489137,0.9843306658112276,0.993328120407025,0.9906058771443155,0.985639625274895,0.9620814822733279,0.9552367552674152,0.9049575412736515,0.7461683838555482,0.9885842287979518,0.49887877448467743,0.7728760123043841,0.9762804720292011,0.9880333895795732,0.738495916685054,0.9911703418846185,0.9869176464810641,0.9770199803646307,0.9460154300628336,0.9894622444624238,0.9820546258844363,0.9821146185121723,0.992784483891516,0.9913580297349956,0.990427502689794,0.9988371071228372,0.9625948333199316,0.983485848531181,0.8305499062016215,0.9475395322537024,0.9802157470375055,0.9802540222912892,0.9909682593871939,0.9227557151416914,0.9550071258888133,0.9891693012546722,0.3440453169236203,0.9550071258888133,0.9852964322142659,0.9986478850329286,0.7042187368209278,0.9970415719451787,0.9929613391095392,0.8601324292782728,0.8381615079860375,0.8537315555155611,0.9177884256675893,0.988967426395537,0.9624331832627864
j-rock,0.9185724561576865,0.9663937186015489,0.9982918513819485,0.9966172741555404,0.5274439460178728,0.9574872602482813,0.8009043786953125,0.9288705947454802,0.968770374817661,0.9778057479305085,0.9410918249900531,0.940329744542775,0.9156352153690874,0.9265618897890058,0.936324269356203,0.8889893141185967,0.5737287865025968,0.9283469706684495,0.6273456475142741,0.9820914001393273,0.9862972327000724,0.9746201132662843,0.8891438445574138,0.9620286958947234,0.8447091682831777,0.9891942548386963,0.7539412518388228,0.9175673508150743,0.9816250111767512,0.9613122197235763,0.9868906132274678,0.9800953626764896,0.953048719044099,0.9853713299658295,0.9533964599172097,0.9754152509578835,0.9487818695918067,0.971358841222592,0.9852826386600109,0.9221370201539694,0.9601170327786406,0.9918196501698826,0.7714895323038974,0.9825572087034596,0.9856131413049328,0.7339598724928681,0.9463634702271395,0.996746851497463,0.9890512346789928,0.9576633814611688,0.9667865824048758,0.9751306593175759,0.8680031150993099,0.987143342136013,0.7390020098393748,0.9479934669886431,0.9652105031543001,0.9641924944725523,0.9724816652652906,0.6534760826437739,0.9764263432866961,0.9991869242045581,0.9933961627676631,1.0,0.8536469016204589,0.9826620384796166,0.9668992733250601,0.9852329359927463,0.9816988077585864,0.9600027239524171,0.9279726833790722,0.9821787169377286,0.946702913704722,0.7803527696516157,0.9646905366033971,0.4978382662707851,0.7204730296660135,0.9494321039481877,0.9953492250555405,0.7360220215697,0.9709612467082271,0.9608846791923493,0.9938069452206291,0.9631157408959725,0.9768171309836775,0.9973174832275371,0.9972798790246262,0.9739890623365548,0.9822965792342654,0.9820310499016514,0.9960418149445665,0.9280977225926279,0.9656811783415623,0.7593137819332578,0.912357542585569,0.9577893860599054,0.9565343484144317,0.9709417343482869,0.8745554754775373,0.9148412535533968,0.9953851419003603,0.3630811041416393,0.9148412535533967,0.9580294912768293,0.9899617666551119,0.7116413013239618,0.9822249711898228,0.9919370479572487,0.7944991482549775,0.8669919823669836,0.8930615403771434,0.9254690902319388,0.9709731639268011,0.9562864507795649
jazz,0.986401574620478,0.9108267554925293,0.8345772794035075,0.8526890464912897,0.7651743111092193,0.8862790751594123,0.5647903230548115,0.9793394525298864,0.9524433540554438,0.9273357005231113,0.7286858892800443,0.958607742827404,0.9733290067621905,0.7883166530517072,0.9689268631700416,0.9684616792080832,0.8658404357923762,0.8257721996267349,0.7796926801907852,0.9289216406308527,0.8557146842850509,0.8896666385236642,0.557624984174425,0.834416091984238,0.7646548232566877,0.8759553099308229,0.9488967619974591,0.6651359391311389,0.8236085658650877,0.7828941689839795,0.8297110318945469,0.896089685121657,0.8595562103244285,0.8763533619441956,0.9706737077084152,0.9195241720316873,0.92906196500279,0.9185860833717934,0.8488620172884986,0.9219322459838659,0.9300247963329734,0.8423040176660834,0.49757100768736817,0.8284865387286138,0.7535446859461227,0.9299348126239797,0.7170177648317078,0.7937843689436451,0.758387355900806,0.6991495751682735,0.6611469061336215,0.883358378060829,0.9945450384448671,0.8318007825468221,0.7978067903975938,0.9683239789084868,0.9507112483321046,0.9472882175323523,0.7411468118413653,0.714678401783452,0.8905457308570334,0.8335008413973898,0.9079683500902065,0.8536469016204589,0.9999999999999999,0.9164309785982083,0.9125529363550865,0.8782334144732313,0.8783638286789899,0.9487683972252736,0.9570197582114606,0.724776505839959,0.6176320718478647,0.7245662893054894,0.9567298171246092,0.752799732367821,0.9355130593904564,0.9509986658684011,0.810750656467843,0.9015507235482397,0.9346097715753817,0.9564787232234739,0.8000287417836616,0.7647981810518455,0.9358841747492108,0.8027132393753729,0.7989003865605235,0.9376820692549739,0.8717339128921232,0.8685605256637013,0.8849122952947519,0.9743550795267877,0.9471185350563806,0.9827918349186078,0.9606515989534898,0.9443013218879054,0.9540736311629651,0.9351786049226956,0.9917533604251028,0.9831132924362435,0.8356430535198568,0.5597702667895675,0.9831132924362433,0.9551515268864197,0.9039205147928778,0.8356395070408493,0.9296462229088853,0.8686164909901877,0.9950792740275884,0.7642884753965786,0.6839463353142792,0.8797174336236029,0.9277753842908137,0.9009123620684945
k-pop,0.965596485913521,0.9715294611535799,0.9809292504513599,0.9887651227965415,0.5365969605513692,0.9480327175812604,0.7130317468941791,0.9580441417677892,0.9908987038749353,0.99744738418666,0.9065912579138131,0.9590425394083011,0.9654624034380077,0.91506417455087,0.9786475872017595,0.9444261682524235,0.6145956510656516,0.9129866103804023,0.7470416918846685,0.9971383164931257,0.9933930550999923,0.9955499221069704,0.8083986698340309,0.962657230708576,0.8192629194208705,0.9910315932882678,0.7934086254082494,0.8656101746577485,0.975334120420404,0.9440143015127818,0.9848936967461925,0.9958250637849411,0.9556490076457756,0.9928042633784162,0.9864498518063449,0.9881039377030842,0.977601228573713,0.9974603452889169,0.9606067112022343,0.9293659066127906,0.980544622866459,0.9703068066193292,0.6723822434291145,0.9699454421157214,0.9472806101981222,0.7679501037165738,0.9060140891429886,0.9658585940002526,0.9604636959758222,0.9177519014952242,0.9087603257827719,0.9957738376328424,0.9267985659793181,0.9865476359152634,0.7136375572453553,0.9855399273601266,0.9935038935435789,0.9940932320495096,0.9334990783947401,0.6083421066723071,0.9939536203640031,0.9767134221965317,0.9961088686489137,0.9826620384796166,0.9164309785982083,1.0,0.9940897806804357,0.9968055750764652,0.9961195051334946,0.9940284676597648,0.9720344874081284,0.9379875036488978,0.883245938988475,0.7575365700038823,0.9914904840846257,0.5090144703615134,0.7757702530379007,0.9750264425321251,0.9812386769340924,0.7476822057038119,0.9979742395291602,0.9922234004693854,0.9597908668602684,0.9435242033269332,0.9865810165338034,0.9673320526334549,0.9676764303543133,0.9948271649999922,0.996162665791005,0.9955147228410282,0.9937930927372216,0.9641272200923852,0.9790894680861313,0.8385913358416592,0.9659800345421843,0.9797797065912708,0.9793184733392886,0.9902645217048565,0.9317982073032832,0.9657255427480962,0.9794686684023771,0.34774566980526034,0.9657255427480962,0.9924220754432846,0.9987430677077289,0.720654737297692,0.9988788538599465,0.9907116498770413,0.8715132632846483,0.8452475328705115,0.8510648644597171,0.9248904936027544,0.9966495558187202,0.9611910203165797
kids,0.9566917941278713,0.9756801089614271,0.9661698353974795,0.9763145775046655,0.5614450930067858,0.9451118041086222,0.6949396829733048,0.9542040570432195,0.9861231781207359,0.987832738764658,0.9072133158062488,0.9548112543808935,0.9554996778488489,0.9295903839911729,0.983896541686474,0.9489030512455169,0.6317866839625106,0.9152307460653767,0.7921974978417268,0.9873024872681377,0.9888370450332031,0.9975214964891577,0.7781599652119813,0.9601456688053072,0.8455111816021652,0.9876346635356088,0.8067485890545478,0.8548720401463459,0.9630378854816053,0.9227097462845679,0.9741462300659723,0.9887459150079752,0.9535072156838278,0.9835256325568622,0.9781220250132496,0.9809647491552274,0.9766921519829269,0.997685386645232,0.9494233183813525,0.9329677157575682,0.9599659971683083,0.9535162506004393,0.6550067470957197,0.9570762832881092,0.9238168299958616,0.7896661816397617,0.8874478621751871,0.9477840487457041,0.9455255733187853,0.8927961909103691,0.8836064171972134,0.9948199396521371,0.9267592504026434,0.9776713325534907,0.7449764241125763,0.9774134706794142,0.9866108024697202,0.9875451081512557,0.9170078206742968,0.6250601326137908,0.9931989863355966,0.9590083039589095,0.9843306658112276,0.9668992733250601,0.9125529363550865,0.9940897806804357,1.0,0.9940324855755055,0.9949938332220871,0.989005765579676,0.9594054126267021,0.9148702005317092,0.8516659897664709,0.7845524563377535,0.9849219261534863,0.5332177266672138,0.7545390226485474,0.9663045236103024,0.9720603140927806,0.7671871298454119,0.9923053712735024,0.9847344185674702,0.9441600043324776,0.9314996102626278,0.9803855512799251,0.9500682589080268,0.9511770691932995,0.990919511598755,0.9952153521610492,0.9945054241445994,0.9820323896647208,0.9611185275050067,0.9734826749729144,0.8269451181120875,0.9690304349103596,0.9777884253352889,0.9737905829856333,0.980376066916757,0.9216684433988374,0.9587063121971009,0.970809611126397,0.3575785922888933,0.9587063121971009,0.988172290420881,0.9897246318412802,0.7590651410141736,0.9910308157680888,0.9838921593957985,0.872274176257731,0.858172886582755,0.8474168422962941,0.9359638175384948,0.9905326953784388,0.9400221427518809
latin,0.941340276730537,0.971889779769066,0.9858839910917647,0.9920126771012521,0.5065687731960669,0.9459923079762307,0.7251059791796551,0.9395480104742739,0.9816508268324999,0.9891331247944756,0.920932530146708,0.9442605207424313,0.9414497285830592,0.9272566302252961,0.9656360974974685,0.9238625511199301,0.567674548309503,0.91703234636684,0.6569247103812788,0.9910974103597141,0.9982918814951727,0.9966844204301009,0.825603414239099,0.9688308284604735,0.8294951819337855,0.9956410924649457,0.7557711024185134,0.8800890376037178,0.9790244806843347,0.9469822364961651,0.9902814015913275,0.9945958672755331,0.9574896259957087,0.9925921278458716,0.9699956678256043,0.9830176034410248,0.9691749716327203,0.993533337597786,0.9634415212173469,0.9195606379724188,0.9655183086742893,0.9718952776270797,0.6891521613254117,0.9739393043866114,0.9548347779958943,0.7358964924075682,0.9151463125476136,0.9727033437765757,0.969827773440817,0.9275443412984107,0.9228927821042275,0.9971972372340373,0.8960745917331674,0.9926263697517659,0.7106055583501307,0.9684479478840871,0.9828705252609055,0.9839839398749171,0.943728963642187,0.6007719879757145,0.9935187547622845,0.980807152250292,0.993328120407025,0.9852329359927463,0.8782334144732313,0.9968055750764652,0.9940324855755055,1.0,0.9995833447852456,0.9828149277089495,0.9516034774047037,0.9480323113551049,0.8980722243164123,0.7668338103412168,0.9798575135898158,0.476708681397611,0.7164292901412141,0.959793248863392,0.9900411316006055,0.7208177616913988,0.9905230831363274,0.9791482388839918,0.9677143879975703,0.9525360082887566,0.9805081279876504,0.9742775756517511,0.975306517702033,0.9879217779003635,0.9997371915159283,0.9995880898675373,0.9942349424629582,0.9455439998019732,0.9706847481730563,0.7811312414109937,0.9496740310933283,0.9720624505899761,0.9669748459221652,0.9798964142827389,0.8944633617268958,0.9415098242248723,0.9866601032453359,0.32539647278248685,0.9415098242248723,0.9807493437549306,0.9964464108695315,0.7108573223425518,0.9932175655591433,0.9949127369981482,0.8261617745009149,0.8539561044095396,0.8639648334519766,0.9257509640839456,0.9894456208879003,0.9500976080739343
latino,0.9413722261759161,0.9676850716831533,0.9830751122795869,0.9904289265914338,0.49985527987539147,0.9415861258899744,0.7154828130336639,0.9351043480843029,0.9789830415564671,0.9885653300145648,0.9174335600342706,0.9405008842674736,0.9422865905122286,0.9240919474111842,0.9652222558797798,0.926683775537043,0.5598273255929294,0.9144012980287279,0.6733174172486212,0.9888549225553911,0.9985818437125076,0.9978378407211708,0.8219806576100306,0.9690409571424159,0.822911066024236,0.9934445825319191,0.7513524914497836,0.8768955171090369,0.979995239927249,0.9495435998326328,0.9908123177572936,0.9953751091881221,0.9575023374363607,0.9934085363849734,0.968767105573155,0.9790696953712297,0.9704751545231278,0.9938737952893004,0.9577921665194864,0.9161322853509286,0.9655842388513081,0.9686004662308437,0.6768403428239563,0.9730845063038185,0.9527989620866555,0.7298676933181616,0.9142019201726768,0.9690700467637303,0.968872497011435,0.9283379445351359,0.9206394960739019,0.9987286193020413,0.894835235747276,0.9929762622348375,0.7023212224342806,0.9684180616889917,0.9824646519337166,0.984139188875726,0.9416151603238818,0.5893795595432072,0.995133892881211,0.9771447904839667,0.9906058771443155,0.9816988077585864,0.8783638286789899,0.9961195051334946,0.9949938332220871,0.9995833447852456,1.0,0.9830173602061645,0.9530482846961643,0.9458146785531257,0.8975045198632885,0.7631750878923312,0.9778814060665939,0.46909300643251267,0.7159348290014578,0.9558398627409657,0.9878601884691769,0.7125147681128157,0.9904921933627102,0.9779795965163655,0.96212829388325,0.9529559427295383,0.9765374873097686,0.9702946206986655,0.971408917553543,0.985873300796628,0.9998134694144059,0.9999234807534866,0.9914350983235893,0.942340898852486,0.9660916700798559,0.7834252947183598,0.9534141849993585,0.9682498167378697,0.9633648730592683,0.9768442396421815,0.8958557109341222,0.9425204946965374,0.9827126778641775,0.31663910036749715,0.9425204946965374,0.980096285436937,0.9949340238183813,0.7059412385740857,0.991669853731894,0.9927890948270888,0.8268644377062335,0.8506140572422334,0.8615784721866003,0.9215774374562333,0.9902246267486408,0.9503457993660636
malay,0.986174297535646,0.9555095675435524,0.9552724548956393,0.9679618672126644,0.5400937423770905,0.9258247111548362,0.651303143180584,0.9673092418942028,0.9919819378242738,0.9958693324183482,0.8588663012706603,0.9585578218916857,0.9870919777205491,0.8781082668438891,0.9887897910668967,0.9625721071747395,0.6350256405443286,0.8822409319182212,0.7665651500405297,0.9937710212565458,0.976040720516346,0.9858472906137175,0.7446744006472535,0.9403702762863213,0.7757469252564857,0.9730270048900804,0.806406789330195,0.8127192970931625,0.953497698347646,0.9202698417701831,0.9634233348870129,0.9877031270182226,0.9369985789036983,0.9804604695931856,0.9961872197841112,0.9825515012378805,0.9771673622474665,0.9939711815845929,0.9318856972246614,0.9169270412443691,0.9861977800433397,0.9450206125517255,0.6023112985669712,0.9451129752410103,0.910667465132779,0.7737821860419551,0.8649783733491829,0.9327203765904932,0.9228957738330003,0.877123246877199,0.8565982868740488,0.9860773942011019,0.9545484912598243,0.9649096143181911,0.6819086367539053,0.9968272045003833,0.9974247247765835,0.9983272733936195,0.8919335201379122,0.5774328555704795,0.9836557517703617,0.9501561858886379,0.985639625274895,0.9600027239524171,0.9487683972252736,0.9940284676597648,0.989005765579676,0.9828149277089495,0.9830173602061645,1.0,0.9895003219854588,0.895833199320839,0.8287328271186106,0.7181922377941199,0.9959324879684262,0.5152916422681719,0.8166035059088841,0.9808442630136497,0.9525154230120397,0.7439245448181676,0.9987787647250717,0.9984573481963503,0.9257381475709956,0.9105081218797887,0.9809560106980144,0.9351678000923104,0.934937568002487,0.9933649739041119,0.9824423799146246,0.9812295434927878,0.9785822094898267,0.976526760940837,0.9776474697333459,0.8886520051802458,0.9821909817600649,0.9796846601810103,0.9824978617755349,0.9904638183288939,0.9621223690356413,0.9873938190527551,0.9527751616986072,0.3486894721545091,0.9873938190527551,0.9988734020301124,0.9887600423934418,0.7057765401379039,0.9951481693458191,0.9719140205653802,0.9121549002683143,0.8068137564481197,0.8027024619494603,0.9014448005173341,0.996388801542609,0.958423844073904
mandopop,0.9932619719258506,0.9046783565223703,0.921370560348151,0.9379805457159707,0.5095210866009887,0.8733488501256659,0.5813377356504139,0.9477571075962617,0.9707305515916889,0.9802462925356821,0.787088875773764,0.9286988674738132,0.9975034087947349,0.8038913298453608,0.9703863858320096,0.9545488417400152,0.6026332261183114,0.821258118209992,0.6869000566866978,0.9760599562560969,0.9454213172711211,0.9533223550595105,0.6877580856847294,0.9014899598413146,0.6884918595513142,0.935795635433688,0.7681699335700751,0.7474505639853158,0.9259686693472035,0.9016373293596635,0.9356673473976325,0.9688302559655855,0.8976719207415793,0.9582975743532041,0.9897023454528014,0.9545929677378211,0.9542534024941169,0.9672678804391852,0.8832538168152135,0.8669501955556521,0.9904685858770771,0.910440042095074,0.524954105478825,0.9113060673113347,0.8773045158430743,0.7242163138161678,0.8205800000818484,0.8936164929208401,0.8782636317889575,0.8436462019625768,0.8106288493853949,0.9599448096826344,0.9541941675112846,0.9352120734870721,0.6118922877497122,0.9930714742414483,0.986192924194244,0.988474985723949,0.8449016613204509,0.5232582686611413,0.9513638857805808,0.916220307903918,0.9620814822733279,0.9279726833790722,0.9570197582114606,0.9720344874081284,0.9594054126267021,0.9516034774047037,0.9530482846961643,0.9895003219854588,1.0,0.8566909912193853,0.7882262195485441,0.6406182867647394,0.9814223061634151,0.4873104350898665,0.8420063418368782,0.963208562488663,0.910781248401783,0.6932367750915192,0.984109837688433,0.9873002841628491,0.8799581075220977,0.8708145684915594,0.9528101309630472,0.8957744896629628,0.8944284916602192,0.9699585784463036,0.9503655638495734,0.9495408074661946,0.95096575227149,0.9614532864313325,0.950777336498021,0.9232547539180411,0.9781253420577982,0.9513617207596605,0.960149180920055,0.97166074154281,0.975467316875672,0.995255198440016,0.9087108474777864,0.3375955005854654,0.9952551984400158,0.986304844978439,0.9642998075501898,0.6419861292935505,0.97602515820054,0.9382380606597975,0.9202662516942673,0.7329267838191884,0.7346272921456549,0.8376415834790618,0.9815621645908961,0.9541554505964576
metal,0.8305757414893999,0.9264704974162014,0.9858651057538124,0.9796090647628996,0.4912213235021311,0.9462529811800695,0.8911639155689868,0.8390895485550351,0.9002005057187222,0.9281728711257067,0.9621752148222367,0.8815806014554148,0.8291194411183372,0.9267460745173197,0.8496064673769876,0.8133471577703033,0.4682515059135888,0.9410063382146234,0.571317705531651,0.930210411572856,0.959682260499211,0.9308037140801013,0.9573982180861554,0.9569354169858333,0.8687134897527887,0.9567309366821228,0.6532755492661402,0.9613638398938829,0.9781676245569368,0.9801153020847571,0.9750000192949791,0.9500404095104908,0.94762357951753,0.9632348310119432,0.8796043642376905,0.9099973226514821,0.9061419400503681,0.9161758360711816,0.9763287642930691,0.8911908188412139,0.9142604622341548,0.9867782415297728,0.8657958992801958,0.9818963176193853,0.9994080758361347,0.6435834334620365,0.9789513051344405,0.9929481206937736,0.9933494114258755,0.9882763505464754,0.9976054542813197,0.9385401466405975,0.7410592886046248,0.9722812132083631,0.762847620531725,0.8764639406799077,0.9086265254635953,0.9091706245851476,0.9931486322475743,0.7068556357469029,0.9403976246373217,0.9868983775381128,0.9552367552674152,0.9821787169377286,0.724776505839959,0.9379875036488978,0.9148702005317092,0.9480323113551049,0.9458146785531257,0.895833199320839,0.8566909912193853,0.9999999999999999,0.9897920912162202,0.8211806189782502,0.8947199292267078,0.45439322525406306,0.5954614454354039,0.8618528126638534,0.9747434501687491,0.6796567928702124,0.9169101555190623,0.8905417477156363,0.9831744053386916,0.9779214469244017,0.921290273722545,0.9904983562036925,0.9894889982086666,0.9102716171866364,0.9425187476321799,0.9447158488003338,0.964155163007208,0.8265045017191361,0.8934501939782977,0.6055278563096747,0.8439317196601066,0.8790749012795592,0.875594148486958,0.901340150109694,0.7622221724479602,0.8262595917607176,0.9687632955670159,0.38560545637077764,0.8262595917607175,0.8869157393618292,0.9509978702500299,0.6927781415862573,0.9329401295543764,0.9648408833230784,0.6485526681256468,0.8973620367432575,0.9392147795515431,0.9109092129835403,0.9242805533991884,0.9384424351574294
metalcore,0.743894036432619,0.8631023982759845,0.9522524509312115,0.94387861746674,0.413113575527561,0.9037815126627291,0.9157983417011912,0.7462931502886501,0.8253807882366151,0.8727778807209059,0.9391664710305336,0.8076270085259079,0.7488993188086044,0.8841533558369139,0.7590588744471518,0.7312078467435064,0.3731459535696088,0.9128238945113532,0.5384256658567139,0.8700662195667176,0.9178607017594748,0.8788651546006476,0.9762814507779176,0.9228771446723754,0.8305981549198274,0.9051971813456419,0.5514418893829124,0.9569458416854904,0.952853074787368,0.972934372591436,0.9438190037053631,0.9051457233533526,0.9125931298111556,0.9255716741192146,0.8034684632549547,0.8421548839246957,0.8492051700895948,0.8553779136915748,0.9395188495158404,0.8321815071877905,0.8643603666863235,0.9580390963229509,0.8917160762331631,0.9547102844134225,0.9877140551363459,0.5403571618260247,0.9752104061761382,0.9668282989763479,0.9742217705565197,0.9880419740820552,0.9954896250107642,0.8908818686635767,0.6301521946939526,0.9386344906817339,0.7136051340899812,0.8026550558729264,0.8430924010582048,0.8454808893616541,0.9801719397848145,0.6830371902209426,0.8946049241511534,0.9555570507534121,0.9049575412736515,0.946702913704722,0.6176320718478647,0.883245938988475,0.8516659897664709,0.8980722243164123,0.8975045198632885,0.8287328271186106,0.7882262195485441,0.9897920912162202,1.0,0.7927483621061457,0.8214336899625831,0.3753182318314243,0.5034521241655556,0.7822632706944558,0.9395525709222734,0.5888962185709237,0.856237080281179,0.8188581212981683,0.9492157087765276,0.9610374019522154,0.8531849655143733,0.9617597780323732,0.9600229878853654,0.8419105736189265,0.8935427089398718,0.8976710026279373,0.9174334875781252,0.7312589260033786,0.8148385678211556,0.4995976301838917,0.7696379030511489,0.7967663326499071,0.7959222868877175,0.834279693811727,0.6693690749827994,0.7409896482905816,0.923977215239772,0.35074284819363977,0.7409896482905816,0.8134232678000131,0.9009021599034008,0.617118596240029,0.8738759528921941,0.918138447173274,0.5397089040030111,0.8728322078372289,0.9333447389140272,0.8594177764846818,0.8689177788497395,0.9024558731929018
minimal-techno,0.7711763385551066,0.8815310739484009,0.8228231559964264,0.8143709761867283,0.8024297395608202,0.9222730610029941,0.8830128788328186,0.7962960168607424,0.7671788989908349,0.7656900445389857,0.9476933092911407,0.8704447537315899,0.6374799790673187,0.9599125251948962,0.783548879238306,0.8572716772561186,0.7099992687515193,0.9591142199142235,0.42543507559317784,0.7147008545829301,0.7793934385787784,0.7189313724371148,0.8626902872701672,0.9305922242730749,0.9905151509579151,0.8398922164841481,0.8106717336823483,0.9383403841737695,0.8704352169868309,0.8745015205957659,0.8424380865286094,0.8326561791683029,0.9359332798077491,0.8211142644888126,0.7780676014065318,0.6162984844310518,0.8848855499209394,0.7337051040404805,0.8749350646317766,0.9179794635681828,0.7227670756314901,0.8614364581187623,0.8631892306402984,0.8872756757814289,0.8083487419330869,0.8346455377821006,0.9141620050035408,0.800073576768014,0.8264778109775242,0.8763214663642287,0.819988413910002,0.7802735926735707,0.7145486304919731,0.8456772902417644,0.970154744304255,0.7903332853705971,0.8189315277245501,0.8120334744307667,0.8890863138855722,0.912696876524857,0.8139329259983996,0.8033311214084874,0.7461683838555482,0.7803527696516157,0.7245662893054894,0.7575365700038823,0.7845524563377535,0.7668338103412168,0.7631750878923312,0.7181922377941199,0.6406182867647394,0.8211806189782502,0.7927483621061457,1.0,0.7411405816630279,0.7726710337028257,0.6771674225613904,0.591145628560751,0.6585386888246275,0.8706316821553569,0.7471547883743617,0.7239422825427138,0.7939196772570218,0.9202344152923224,0.8188928810438059,0.7951786563153196,0.7856531950112189,0.7015656038961924,0.6685442383888602,0.677975261505025,0.7717143375279041,0.6869530252726269,0.7343044165663053,0.6171254235946317,0.8426070769445162,0.7129526476207003,0.6962245093666459,0.6057544803492179,0.7218568174688562,0.7503030667503576,0.7693087706333015,0.7196253862466783,0.7503030667503576,0.7471427225293679,0.7864197211895614,0.9431762876005652,0.780450427679583,0.8431427233597406,0.6874724768952587,0.9902956373531264,0.9634952225607946,0.9515625396258428,0.8102130937390439,0.8698296955716965
mpb,0.9846214508902688,0.9684937856445224,0.9575202701905403,0.966655957421847,0.5826489124401555,0.9390153625581197,0.6729650720996447,0.9828266569191357,0.9983476552474873,0.9934903760128392,0.8673611075616301,0.9710361318636163,0.9829722877350275,0.8881588197860812,0.9918353330902092,0.9577601194574554,0.6834946950409905,0.8929169756644435,0.6819296338562724,0.9958047921551292,0.9700030865779715,0.9801005059917367,0.7452284758262607,0.935712511365638,0.8036669841346983,0.9758960587186363,0.8401285291000373,0.8179528496443333,0.9450608263601556,0.9073993622742664,0.9553460451937101,0.9798103992916081,0.9354603566614397,0.9724379432329044,0.9972359973777988,0.9922167656976306,0.9720881237573608,0.9906162364965769,0.944808482440986,0.9327295827760265,0.9806227439897001,0.9493351105726401,0.625189226398319,0.9426093429206541,0.9091992294467639,0.8140219141694929,0.86281626895264,0.9368751116215035,0.9199797597806678,0.8678498243958722,0.8549895766168969,0.9774824363501049,0.9658071368122543,0.9576085499460616,0.7253475938588151,0.9939236983003735,0.9946623522263186,0.9936480165871604,0.8927951262971647,0.6210281153345142,0.9763888243080117,0.9546329464589068,0.9885842287979518,0.9646905366033971,0.9567298171246092,0.9914904840846257,0.9849219261534863,0.9798575135898158,0.9778814060665939,0.9959324879684262,0.9814223061634151,0.8947199292267078,0.8214336899625831,0.7411405816630279,0.9999999999999999,0.5597034065302922,0.8296593051711647,0.9930991952366697,0.954054461646552,0.7857923366203317,0.9944699829004395,0.9986587127840678,0.9366316793512921,0.9038153011540828,0.9911831252298531,0.9407034894894265,0.940402977227214,0.9976518367505203,0.9786112709792765,0.9764487827896222,0.9814452327772836,0.988951676128559,0.9913019526152591,0.896706430065958,0.9716330445746573,0.991451625336806,0.9941474428291869,0.9974361108685839,0.9624232433051536,0.9834333907492371,0.9608325125719339,0.38315378428046787,0.9834333907492371,0.9983530314766095,0.9884302507486508,0.7425550684388083,0.9953455978804877,0.9735109136433795,0.9259794696929886,0.8222974677817001,0.809082492520004,0.9183197836907719,0.9897527527902181,0.9536241455658278
